"x","y","year","env1","env2"
7,570,0,-2.05253495158094,-1.15393600511936
8,570,0,-2.05617456019948,-1.15163115615011
9,570,0,-2.05981416881802,-1.14932630718085
10,570,0,-2.06345377743657,-1.14702145821159
11,570,0,-2.06709338605511,-1.14471660924233
12,570,0,-2.07073299467366,-1.14241176027307
13,570,0,-2.07437260329221,-1.14010691130381
14,570,0,-2.07801221191075,-1.13780206233455
15,570,0,-2.08165182052929,-1.1354972133653
16,570,0,-2.08529142914784,-1.13319236439604
17,570,0,-2.08590128457942,-1.13250669777039
18,570,0,-2.08423605062154,-1.13303690067016
19,570,0,-2.08257081666365,-1.13356710356994
20,570,0,-2.08090558270577,-1.13409730646971
21,570,0,-2.07924034874789,-1.13462750936948
22,570,0,-2.07757511479,-1.13515771226926
23,570,0,-2.07590988083212,-1.13568791516903
24,570,0,-2.07424464687424,-1.1362181180688
25,570,0,-2.07257941291635,-1.13674832096857
26,570,0,-2.07091417895847,-1.13727852386834
0,569,0,-2.030746501922,-1.16513050870491
1,569,0,-2.03341653772787,-1.16347271175934
2,569,0,-2.03608657353374,-1.16181491481377
3,569,0,-2.03875660933961,-1.16015711786821
4,569,0,-2.04142664514548,-1.15849932092263
5,569,0,-2.04409668095135,-1.15684152397707
6,569,0,-2.04676671675722,-1.1551837270315
7,569,0,-2.04985817873387,-1.15321257031454
8,569,0,-2.05321572890708,-1.15104355845184
9,569,0,-2.05657327908028,-1.14887454658913
10,569,0,-2.0599308292535,-1.14670553472643
11,569,0,-2.06328837942671,-1.14453652286372
12,569,0,-2.06664592959991,-1.14236751100102
13,569,0,-2.07000347977313,-1.14019849913831
14,569,0,-2.07336102994633,-1.1380294872756
15,569,0,-2.07671858011954,-1.1358604754129
16,569,0,-2.08007613029275,-1.13369146355019
17,569,0,-2.08063382555475,-1.133039027422
18,569,0,-2.07908906566366,-1.13352541190031
19,569,0,-2.07754430577256,-1.13401179637861
20,569,0,-2.07599954588147,-1.13449818085691
21,569,0,-2.07445478599038,-1.13498456533522
22,569,0,-2.07291002609928,-1.13547094981352
23,569,0,-2.07136526620819,-1.13595733429182
24,569,0,-2.0698205063171,-1.13644371877013
25,569,0,-2.068275746426,-1.13693010324843
26,569,0,-2.06673098653491,-1.13741648772674
0,568,0,-2.02933582704084,-1.16366129597827
1,568,0,-2.03195107070905,-1.16205900236656
2,568,0,-2.03456631437726,-1.16045670875485
3,568,0,-2.03718155804546,-1.15885441514314
4,568,0,-2.03979680171367,-1.15725212153143
5,568,0,-2.04241204538187,-1.15564982791972
6,568,0,-2.04502728905008,-1.15404753430801
7,568,0,-2.04791021656548,-1.15219992476099
8,568,0,-2.05096215947926,-1.15019742289987
9,568,0,-2.05401410239305,-1.14819492103875
10,568,0,-2.05706604530684,-1.14619241917762
11,568,0,-2.06011798822063,-1.1441899173165
12,568,0,-2.06316993113442,-1.14218741545537
13,568,0,-2.06622187404821,-1.14018491359425
14,568,0,-2.069273816962,-1.13818241173312
15,568,0,-2.07232575987579,-1.136179909872
16,568,0,-2.07537770278958,-1.13417740801087
17,568,0,-2.075968442505,-1.1335012842674
18,568,0,-2.07471102597259,-1.13382115874412
19,568,0,-2.07345360944017,-1.13414103322084
20,568,0,-2.07219619290775,-1.13446090769756
21,568,0,-2.07093877637534,-1.13478078217429
22,568,0,-2.06968135984292,-1.13510065665101
23,568,0,-2.0684239433105,-1.13542053112773
24,568,0,-2.06716652677809,-1.13574040560445
25,568,0,-2.06590911024567,-1.13606028008117
26,568,0,-2.06465169371326,-1.1363801545579
0,567,0,-2.02792515215969,-1.16219208325162
1,567,0,-2.03048560369023,-1.16064529297377
2,567,0,-2.03304605522077,-1.15909850269592
3,567,0,-2.03560650675131,-1.15755171241808
4,567,0,-2.03816695828186,-1.15600492214023
5,567,0,-2.0407274098124,-1.15445813186238
6,567,0,-2.04328786134294,-1.15291134158453
7,567,0,-2.04596225439709,-1.15118727920744
8,567,0,-2.04870859005145,-1.1493512873479
9,567,0,-2.05145492570582,-1.14751529548836
10,567,0,-2.05420126136019,-1.14567930362881
11,567,0,-2.05694759701456,-1.14384331176927
12,567,0,-2.05969393266893,-1.14200731990973
13,567,0,-2.0624402683233,-1.14017132805019
14,567,0,-2.06518660397767,-1.13833533619064
15,567,0,-2.06793293963203,-1.1364993443311
16,567,0,-2.07067927528641,-1.13466335247156
17,567,0,-2.07130305945526,-1.13396354111279
18,567,0,-2.07033298628152,-1.13411690558793
19,567,0,-2.06936291310778,-1.13427027006307
20,567,0,-2.06839283993404,-1.13442363453821
